FECHA	HORA	NOx	O3	Veloc.	Direc.	Temp.	H.Rel.	SO2	CO	NO	NO2
		�g/m�	�g/m�	m/s	grados	�C	% H.R.	�g/m�	mg/m�	�g/m�	�g/m�
11/07/2015	00	6	24	0.1	225	19.2	94	3	0.2	2	5
11/07/2015	01	6	17	0.1	253	18.7	95	3	0.2	2	4
11/07/2015	02	6	12	0.2	262	18.3		3	0.3	2	4
11/07/2015	03	6	7	0.1	236	17.9		3	0.3	2	4
11/07/2015	04	6	8	0.2	236	18.5	95	3	0.3	2	4
11/07/2015	05	6	7	0.1	341	18.5	92	3	0.2	2	4
11/07/2015	06	6	9	0.1	35	18.7	90	3	0.3	2	4
11/07/2015	07	6	14	0.1	93	19.5	85	3	0.3	2	4
11/07/2015	08	7	29	0.1	65	21.7	76	3	0.3	2	6
11/07/2015	09	10	69	0.7	125	23.3	68	3	0.3	2	8
11/07/2015	10	6	84	1.2	128	25	59	3	0.2	2	4
11/07/2015	11	6	99	1.9	131	25.8	55	3	0.2	2	4
11/07/2015	12	6	101	1.8	124	25.7	58	3	0.1	2	4
11/07/2015	13	6	98	1.7	131	25.3	61	3	0.1	2	4
11/07/2015	14	6	96	1.9	119	25.9	62	3	0.2	2	4
11/07/2015	15	6	98	1.9	105	25.9	62	3	0.1	2	4
11/07/2015	16	7	101	1.3	118	26.9	56	3	0.1	2	5
11/07/2015	17	7	108	1.6	110	25.6	60	3	0.1	2	6
11/07/2015	18	8	103	2	108	23.9	66	3	0.1	2	7
11/07/2015	19	7	95	1.2	104	23	71	3	0.1	2	6
11/07/2015	20	10	85	0.7	105	22	75	3	0.1	2	10
11/07/2015	21	11	66	0.1	298	20.9	79	3	0.1	2	11
11/07/2015	22	10	54	0.1	246	20	83	3	0.1	2	10
11/07/2015	23	9	43	0.1	257	19.2	87	3	0.2	2	9
12/07/2015	00	7	36	0.1	252	18.8	89	3	0.2	2	7
12/07/2015	01	6	31	0.2	235	18.4	90	3	0.2	2	5
12/07/2015	02	6	26	0.1	259	18.1	92	3	0.2	2	4
12/07/2015	03	6	22	0.1	238	17.8	93	3	0.2	2	4
12/07/2015	04	6	18	0.1	246	17.5		3	0.2	2	4
12/07/2015	05	6	14	0.1	280	17.3		3	0.2	2	4
12/07/2015	06	6	12	0.1	301	17.9		3	0.2	2	4
12/07/2015	07	6	16	0.1	28	21.2	76	3	0.2	2	4
12/07/2015	08	9	28	0.2	61	23.5	66	3	0.2	2	8
12/07/2015	09	6	52	0.9	106	25.4	59	3	0.2	2	5
12/07/2015	10	6	78	1.5	115	27	53	4	0.2	2	6
12/07/2015	11	9	93	1.8	121	27.6	51	4	0.2	2	8
12/07/2015	12	14	100	1.6	112	28.8	49	3	0.1	2	13
12/07/2015	13	12	110	1.6	104	29.2	51	3	0.1	2	10
12/07/2015	14	10	110	1.6	98	29.1	50	3	0.1	2	9
12/07/2015	15	10	106	2.7	106	27.6	49	3	0.1	2	7
12/07/2015	16	8	107	2.8	106	27.1	46	3	0.1	2	6
12/07/2015	17	6	107	2	109	26.1	49	3	0.1	2	5
12/07/2015	18	6	100	0.6	67	25.1	50	3	0.2	2	5
12/07/2015	19	6	101	0.8	119	24.1	51	3	0.2	2	5
12/07/2015	20	6	89	0.2	358	22.9	54	3	0.2	2	5
12/07/2015	21	7	78	0.1	303	21.7	59	3	0.2	2	7
12/07/2015	22	7	70	0.1	217	20.6	65	3	0.2	2	6
12/07/2015	23	6	64	0.2	254	20	68	3	0.1	2	4
13/07/2015	00	6	57	0.1	235	19.5	72	3	0.2	2	4
13/07/2015	01	6	52	0.1	268	19.2	74	3	0.2	2	4
13/07/2015	02	6	48	0.1	254	18.9	78	3	0.2	2	4
13/07/2015	03	6	44	0.1	270	18.6	80	3	0.2	2	4
13/07/2015	04	6	41	0.1	274	18.2	82	3	0.2	2	4
13/07/2015	05	6	39	0.1	260	17.8	83	3	0.2	2	4
13/07/2015	06	6	36	0.1	308	18.3	81	3	0.2	2	4
13/07/2015	07	6	37	0.1	68	21.7	66	3	0.2	2	4
13/07/2015	08	6	46	0.2	59	24.1	57	3	0.2	2	4
13/07/2015	09	6	70	0.4	85	26.7	46	3	0.2	2	4
13/07/2015	10	8	98	1.3	109	28.6	38	4	0.2	2	7
13/07/2015	11	12	116	1.9	112	29.2	37	6	0.1	2	11
13/07/2015	12	19	126	2.1	111	29.4	40	8	0.1	2	17
13/07/2015	13	13	137	2.2	104	29.6	41	4	0.1	2	10
13/07/2015	14	11	125	2.4	106	29.4	45	3	0.1	2	8
13/07/2015	15	11	118	3	103	28.3	50	3	0.1	2	8
13/07/2015	16	10	122	2.1	108	28.1	53	3	0.1	2	7
13/07/2015	17	9	123	1.5	110	26.9	59	3	0.1	2	8
13/07/2015	18	9	109	1.1	113	25.8	62	3	0.2	2	8
13/07/2015	19	10	93	0.3	100	24.8	66	3	0.3	2	10
13/07/2015	20	13	81	0.1	3	23.5	73	3	0.3	2	12
13/07/2015	21	15	66	0.1	331	22.3	80	3	0.3	2	14
13/07/2015	22	12	55	0.1	249	21.5	83	3	0.2	2	11
13/07/2015	23	8	48	0.1	269	21	84	3	0.2	2	8
14/07/2015	00	6	46	0.1	235	20.6	85	3	0.2	2	5
14/07/2015	01	6	42	0.1	250	20.1	86	3	0.2	2	4
14/07/2015	02	6	37	0.1	275	19.5	87	3	0.2	2	4
14/07/2015	03	6	32	0.1	239	19	90	3	0.2	2	4
14/07/2015	04	6	34	0.1	274	18.5	87	3	0.2	2	4
14/07/2015	05	6	34	0.1	241	18.2	89	3	0.2	2	4
14/07/2015	06	6	35	0.1	200	18.6	85	3	0.2	2	4
14/07/2015	07	6	39	0.1	37	21.3	71	3	0.2	2	5
14/07/2015	08	6	49	0.3	54	24.2	58	3	0.2	2	4
14/07/2015	09	6	70	0.4	93	26.7	49	3	0.2	2	4
14/07/2015	10	8	97	1.6	117	28.2	47	3	0.2	2	8
14/07/2015	11	15	106	2.1	115	28.5	41	4	0.1	2	15
14/07/2015	12	20	112	2	113	29.1	40	3	0.1	2	20
14/07/2015	13	11	116	1.5	108	29.9	41	3	0.1	2	10
14/07/2015	14	10	112	1.9	113	29.4	45	3	0.1	2	8
14/07/2015	15	10	114	1.8	113	29	48	3	0.1	2	9
14/07/2015	16	9	108	1.4	110	28.3	51	3	0.1	2	7
14/07/2015	17	11	109	2.1	108	26.5	57	3	0.1	2	9
14/07/2015	18	11	104	1.8	104	24.9	66	3	0.2	2	10
14/07/2015	19	12	93	0.6	115	23.8	70	3	0.3	2	11
14/07/2015	20	11	79	0.1	320	22.5	73	3	0.3	2	11
14/07/2015	21	11	71	0.1	322	21.3	74	3	0.3	2	10
14/07/2015	22	11	60	0.1	298	20.4	78	3	0.2	2	11
14/07/2015	23	10	53	0.2	249	19.9	82	3	0.2	2	9
15/07/2015	00	7	42	0.1	224	19.4	86	3	0.2	2	6
15/07/2015	01	6	37	0.1	219	19	88	3	0.2	2	5
15/07/2015	02	6	34	0.1	246	18.8	89	3	0.2	2	5
15/07/2015	03	6	30	0.1	280	18.6	89	3	0.2	2	4
15/07/2015	04	6	28	0.1	244	18.3	89	3	0.2	2	4
15/07/2015	05	6	25	0.1	242	18	91	3	0.2	2	4
15/07/2015	06	6	21	0.1	194	18	90	3	0.2	2	4
15/07/2015	07	8	26	0.1	35	20.2	76	3	0.2	2	6
15/07/2015	08	8	37	0.4	65	22.9	66	3	0.2	2	7
15/07/2015	09	8	65	0.6	86	25.3	57	3	0.2	2	8
15/07/2015	10	9	91	1.2	101	27.2	50	3	0.2	2	8
15/07/2015	11	11	101	2.1	112	27.5	49	3	0.2	2	11
15/07/2015	12	13	117	2.3	113	28.1	49	3	0.1	2	11
15/07/2015	13	13	124	1.5	98	29.6	45	3	0.1	2	12
15/07/2015	14	12	119	1.6	92	30	46	3	0.1	2	10
15/07/2015	15	12	117	2.3	106	28.5	52	3	0.1	2	9
15/07/2015	16	11	115	2.1	107	27.7	54	3	0.1	2	8
15/07/2015	17	10	109	1.8	106	26.3	55	3	0.1	2	8
15/07/2015	18	8	104	1.9	111	24.7	54	3	0.1	2	7
15/07/2015	19	9	97	1.2	112	23.7	61	3	0.2	2	8
15/07/2015	20	12	94	0.6	75	22.5	67	3	0.2	2	12
15/07/2015	21	13	79	0.1	354	21.4	74	3	0.2	2	13
15/07/2015	22	11	68	0.3	237	20.4	78	3	0.2	2	10
15/07/2015	23	9	57	0.1	263	19.9	80	3	0.2	2	8
16/07/2015	00	8	54	0.1	233	19.5	81	3	0.2	2	7
16/07/2015	01	6	52	0.1	213	19	82	3	0.2	2	5
16/07/2015	02	6	46	0.1	246	18.4	83	3	0.2	2	5
16/07/2015	03	6	49	0.2	230	17.8	83	3	0.2	2	4
16/07/2015	04	6	48	0.1	249	17.4	83	5	0.2	2	4
16/07/2015	05	6	45	0.1	245	17	85	3	0.2	2	4
16/07/2015	06	6	40	0.1	224	17.5	84	3	0.2	2	4
16/07/2015	07	6	39	0.1	106	20.5	71	3	0.2	2	4
16/07/2015	08	6	42	0.2	84	22.5	64	3	0.2	2	5
16/07/2015	09	6	64	0.4	83	25.4	53	3	0.2	2	5
16/07/2015	10	6	92	0.9	108	27.7	39	3	0.2	2	4
16/07/2015	11	8	105	1.2	110	29	37	3	0.1	2	6
16/07/2015	12	15	127	1.7	99	29.5	43	3	0.1	2	14
16/07/2015	13	11	137	2.3	107	28.9	47	3	0.1	2	10
16/07/2015	14	10	135	1.9	106	29.6	43	3	0.1	2	8
16/07/2015	15	11	130	2.3	108	29.4	40	3	0.1	2	8
16/07/2015	16	9	132	2.2	109	28.4	42	3	0.1	2	6
16/07/2015	17	8	129	1.4	113	27.7	44	3	0.1	2	7
16/07/2015	18	9	124	1.3	109	26	47	3	0.1	2	8
16/07/2015	19	13	114	1.6	111	24.4	53	4	0.2	2	12
16/07/2015	20	12	101	1	122	23.2	62	4	0.2	2	11
16/07/2015	21	9	97	0.5	215	22.4	64	3	0.2	2	9
16/07/2015	22	7	81	0.1	256	21.4	67	3	0.2	2	6
16/07/2015	23	6	76	0.1	300	20.6	69	3	0.2	2	5
17/07/2015	00	6	68	0.1	250	19.6	74	3	0.2	2	5
17/07/2015	01	6	69	0.1	241	19.5	72	3	0.2	2	4
17/07/2015	02	6	69	0.2	217	19	73	3	0.2	2	4
17/07/2015	03	6	62	0.2	256	18.5	76	3	0.2	2	4
17/07/2015	04	6	57	0.1	244	17.8	78	3	0.2	2	4
17/07/2015	05	6	55	0.1	237	17.5	79	3	0.2	2	4
17/07/2015	06	6	53	0.1	229	17.9	77	3	0.3	2	4
17/07/2015	07	6	52	0.1	135	20.8	65	3	0.3	2	4
17/07/2015	08	6	55	0.2	86	23.3	58	3	0.2	2	5
17/07/2015	09	6	71	0.4	67	26	46	3	0.2	2	4
17/07/2015	10	6	97	1.3	118	28.1	35	3	0.2	2	4
17/07/2015	11	15	113	2	117	28.5	34	4	0.1	2	14
17/07/2015	12	14	130	1.7	111	29.6	37	4	0.1	2	13
17/07/2015	13	10	138	1.8	109	30.2	37	3	0.1	2	8
17/07/2015	14	11	135	2.3	106	29.8	39	3	0.1	2	9
17/07/2015	15	10	125	2.2	107	28.8	41	3	0.1	2	8
17/07/2015	16	9	123	2.5	110	28.2	43	3	0.1	2	7
17/07/2015	17	9	120	2.4	106	27.1	44	3	0.1	2	7
17/07/2015	18	9	118	1.5	122	25.7	49	3	0.2	2	8
17/07/2015	19	8	105	1.5	115	24.4	51	3	0.2	2	7
17/07/2015	20	10	92	0.4	95	23.3	55	3	0.2	2	10
17/07/2015	21	12	72	0.1	282	21.7	63	3	0.3	2	12
17/07/2015	22	11	61	0.1	270	20.4	68	3	0.2	2	10
17/07/2015	23	8	61	0.2	221	19.6	71	3	0.2	2	7
18/07/2015	00	6	57	0.1	238	18.9	74	3	0.2	2	5
18/07/2015	01	6	53	0.2	252	18.2	77	3	0.2	2	4
18/07/2015	02	6	50	0.1	247	17.7	78	3	0.2	2	4
18/07/2015	03	6	48	0.3	264	17.3	80	3	0.2	2	4
18/07/2015	04	6	46	0.2	250	16.9	80	3	0.2	2	4
18/07/2015	05	6	46	0.4	265	16.7	81	3	0.2	2	4
18/07/2015	06	6	43	0.1	206	17.2	78	3	0.2	2	4
18/07/2015	07	6	43	0.1	97	20.4	64	3	0.2	2	5
18/07/2015	08	6	51	0.2	62	23.2	55	3	0.2	2	5
18/07/2015	09	6	75	0.3	130	24.7	51	3	0.2	2	4
18/07/2015	10	6	96	0.9	114	27	45	3	0.2	2	4
18/07/2015	11	6	102	0.8	106	28.2	41	3	0.2	2	5
18/07/2015	12	7	115	1.8	110	29.7	37	3	0.1	2	5
18/07/2015	13	9	123	2.2	108	29.4	41	3	0.1	2	8
18/07/2015	14	8	125	2.2	114	28.7	48	3	0.1	2	6
18/07/2015	15	10	116	2.3	114	28.2	48	3	0.1	3	7
18/07/2015	16	7	107	2	116	26	55	3	0.1	2	4
18/07/2015	17	8	91	0.5	49	24.3	57	3	0.1	2	7
18/07/2015	18	6	92	0.6	201	20.5	75	3	0.2	2	4
18/07/2015	19	6	54	0.4	227	18.6	94	3	0.2	2	4
18/07/2015	20	6	45	0.4	245	18.1	95	3	0.2	2	4
18/07/2015	21	6	32	0.2	236	17.5	96	3	0.2	2	4
18/07/2015	22	6	20	0.2	241	17.1	97	3	0.2	2	4
18/07/2015	23	6	18	0.4	246	16.9	96	3	0.1	2	4
19/07/2015	00	6	17	0.2	221	16.9	95	3	0.1	2	4
19/07/2015	01	6	13	0.1	223	16.9	95	3	0.2	2	4
19/07/2015	02	6	12	0.2	237	16.8	94	3	0.1	2	4
19/07/2015	03	6	12	0.2	214	16.9	94	3	0.2	2	4
19/07/2015	04	6	14	0.2	222	17.1	92	3	0.2	2	4
19/07/2015	05	6	17	0.2	233	17.3	88	3	0.2	2	4
19/07/2015	06	6	17	0.1	232	17.5	86	3	0.2	2	4
19/07/2015	07	8	24	0.2	187	20.2	74	3	0.2	2	7
19/07/2015	08	6	36	0.1	170	21.7	66	3	0.1	2	4
19/07/2015	09	6	54	0.2	128	24.7	55	3	0.1	2	4
19/07/2015	10	6	69	0.2	100	27.3	44	3	0.1	2	5
19/07/2015	11	8	83	0.7	98	29.3	38	3	0.2	2	8
19/07/2015	12	15	95	0.5	83	29.9	43	3	0.2	2	15
19/07/2015	13	14	107	0.7	62	29.4	48	3	0.1	2	13
19/07/2015	14	11	111	0.8	66	28.1	52	3	0.1	2	10
19/07/2015	15	10	119	1.1	92	28.7	49	3	0.1	2	9
19/07/2015	16	8	111	1.5	97	28.5	49	3	0.1	2	7
19/07/2015	17	11	108	2.3	106	26.2	58	3	0.1	2	10
19/07/2015	18	11	100	2.1	118	24.9	65	3	0.2	2	10
19/07/2015	19	9	89	1	120	24.1	68	3	0.2	2	8
19/07/2015	20	8	73	0.1	251	22.7	73	3	0.2	2	8
19/07/2015	21	8	63	0.4	269	21.3	76	3	0.2	2	7
19/07/2015	22	8	52	0.1	245	20.2	80	3	0.1	2	7
19/07/2015	23	6	58	0.1	222	19.7	76	3	0.2	2	6
20/07/2015	00	6	55	0.1	248	18.9	79	3	0.2	2	5
20/07/2015	01	6	47	0.1	237	18.4	82	3	0.2	2	4
20/07/2015	02	6	43	0.1	236	18	84	3	0.2	2	5
20/07/2015	03	6	40	0.1	256	17.8	85	3	0.2	2	5
20/07/2015	04	6	35	0.1	253	17.4		3	0.2	2	5
20/07/2015	05	6	30	0.1	267	17.2		3	0.2	2	5
20/07/2015	06	6	25	0.1	299	17.5		3	0.3	2	5
20/07/2015	07	7	27	0.1	48	21	69	3	0.3	2	7
20/07/2015	08	8	35	0.2	59	23.1	60	3	0.3	2	7
20/07/2015	09	8	61	0.5	85	25.4	52	3	0.3	2	7
20/07/2015	10	9	88	1	105	27.8	49	3	0.2	2	8
20/07/2015	11	7	102	1.8	116	28.2	48	3	0.1	2	6
20/07/2015	12	12	116	1.9	109	29	47	3	0.1	2	11
20/07/2015	13	13	129	2.1	104	29.3	49	3	0.1	2	13
20/07/2015	14	14	130	1.9	107	29.4	50	3	0.1	2	13
20/07/2015	15	14	114	1.5	103	29.4	50	3	0.1	2	13
20/07/2015	16	11	113	1.9	134	26.7	58	3	0.1	2	10
20/07/2015	17	11	107	1.5	111	26.2	60	3	0.1	2	10
20/07/2015	18	14	89	1.3	109	24.9	67	3	0.2	2	14
20/07/2015	19	14	75	0.2	106	24.2	72	3	0.3	2	14
20/07/2015	20	15	71	0.1	137	23	79	3	0.3	2	15
20/07/2015	21	19	61	0.1	252	22.2	85	3	0.4	2	18
20/07/2015	22	15	44	0.1	245	21.6	87	3	0.2	2	14
20/07/2015	23	9	40	0.1	256	21.4	87	3	0.2	2	8
21/07/2015	00	9	33	0.1	193	21.2	87	3	0.2	2	9
21/07/2015	01	8	29	0.1	169	20.9	88	3	0.2	2	7
21/07/2015	02	8	26	0.1	321	20.6	91	3	0.2	2	7
21/07/2015	03	8	21	0.1	224	20.4	92	3	0.2	2	7
21/07/2015	04	8	16	0.1	306	20.1	90	3	0.2	2	7
21/07/2015	05	6	11	0.1	258	19.3	92	3	0.2	2	4
21/07/2015	06	6	9	0.2	205	19.1	92	3	0.2	2	5
21/07/2015	07	7	16	0.1	70	22.1	76	3	0.2	2	6
21/07/2015	08	7	31	0.3	120	24.4	66	3	0.2	2	6
21/07/2015	09	6	52	0.7	87	26.8	56	3	0.3	2	5
21/07/2015	10	7	69	0.8	88	29.1	50	3	0.2	2	6
21/07/2015	11	9	95	2	117	29.4	50	3	0.2	2	8
21/07/2015	12	20	115	2	118	30.1	48	3	0.1	2	20
21/07/2015	13	17	132	2.1	110	29.2	55	3	0.1	2	16
21/07/2015	14	16	133	1.9	115	29.3	56	3	0.1	2	14
21/07/2015	15	12	118	1.3	76	27.4	58	3	0.1	2	11
21/07/2015	16	8	77	0.7	236	19.7		3	0.2	2	7
21/07/2015	17	6	51	0.2	210	19.2		3	0.4	2	4
21/07/2015	18	6	34	0.1	230	19.9	95	3	0.5	2	4
21/07/2015	19	6	21	0.2	253	19.9	95	3	0.5	2	4
21/07/2015	20	6	15	0.4	241	19.5	95	3	0.5	2	4
21/07/2015	21	6	10	0.4	234	19	96	3	0.5	2	4
21/07/2015	22	6	6	0.1	257	18.6	98	3	0.4	2	4
21/07/2015	23	6	5	0.1	221	18.4		3	0.2	2	4
22/07/2015	00	6	2	0.3	280	18.2		3	0.2	2	4
22/07/2015	01	6	2	0.3	226	17.9		3	0.2	2	4
22/07/2015	02	6	2	0.2	271	17.6		3	0.2	2	4
22/07/2015	03	6	2	0.1	218	17.4		3	0.2	2	4
22/07/2015	04	6	2	0.3	256	17.1		3	0.2	2	4
22/07/2015	05	6	2	0.2	234	16.9		3	0.2	2	4
22/07/2015	06	6	2	0.2	243	17.4		3	0.2	2	4
22/07/2015	07	6	6	0.1	15	20.3	81	3	0.3	2	4
22/07/2015	08	6	19	0.1	115	22.6	72	3	0.3	2	4
22/07/2015	09	11	42	0.3	61	24.8	61	3	0.2	2	9
22/07/2015	10	6	80	0.4	115	26.9	49	3	0.2	2	4
22/07/2015	11	6	94	0.5	135	28.2	43	3	0.1	2	5
22/07/2015	12	6	97	0.7	93	29.6	39	3	0.1	2	6
22/07/2015	13	13	129	1.8	112	29.5	44	3	0.1	2	12
22/07/2015	14	12	128	1.9	107	28.6	51	3	0.1	2	11
22/07/2015	15	11	124	1.4	114	25.9	60	3	0.1	2	10
22/07/2015	16	12	99	0.2	49	24.2	68	3	0.1	2	11
22/07/2015	17	8	93	1.4	204	22.7	65	3	0.2	2	7
22/07/2015	18	6	118	1.1	223	22.6	47	3	0.1	2	5
22/07/2015	19	7	114	0.4	184	22.6	48	3	0.1	2	6
22/07/2015	20	6	102	0.3	225	21.5	53	3	0.1	2	5
22/07/2015	21	6	90	0.3	240	19.9	61	3	0.1	2	4
22/07/2015	22	6	81	0.2	217	19	67	3	0.1	2	4
22/07/2015	23	6	69	0.1	246	18.3	71	3	0.1	2	4
23/07/2015	00	6	57	0.1	249	17.6	76	3	0.1	2	4
23/07/2015	01	6	50	0.1	269	17.2	79	3	0.1	2	4
23/07/2015	02	6	45	0.2	244	16.9	81	3	0.1	2	4
23/07/2015	03	6	39	0.1	252	16.7	82	3	0.1	2	5
23/07/2015	04	6	33	0.1	258	16.3	84	3	0.1	2	4
23/07/2015	05	6	30	0.1	245	16.2		3	0.2	2	4
23/07/2015	06	6	28	0.1	243	16.6		3	0.2	2	4
23/07/2015	07	11	27	0.1	101	20	70	3	0.2	3	9
23/07/2015	08	7	34	0.2	50	22.4	62	3	0.2	2	7
23/07/2015	09	7	51	0.4	83	24.7	53	3	0.2	2	6
23/07/2015	10	6	72	0.5	105	26.8	47	3	0.2	2	5
23/07/2015	11	6	99	1.1	179	27.9	43	5	0.1	2	5
23/07/2015	12	6	107	0.8	162	29.1	41	3	0.1	2	4
23/07/2015	13	9	107	2	117	29.1	49	3	0.1	2	7
23/07/2015	14	11	99	1.7	110	29.2	54	3	0.1	2	8
23/07/2015	15	12	89	1.8	106	25.9	68	3	0.1	3	8
23/07/2015	16	11	81	1.8	110	23.8	77	3	0.1	2	8
23/07/2015	17	8	77	0.9	127	23.3	78	3	0.2	2	5
23/07/2015	18	6	74	0.3	125	23.1	78	3	0.2	2	4
23/07/2015	19	7	66	0.2	83	23	79	3	0.2	2	5
23/07/2015	20	7	60	0.2	251	22.3	81	3	0.2	2	5
23/07/2015	21	6	55	0.1	239	21.4	83	3	0.2	2	4
23/07/2015	22	6	52	0.4	236	20.9	85	3	0.1	2	4
23/07/2015	23	6	41	0.2	252	20.4	87	3	0.2	2	4
24/07/2015	00	6	34	0.2	248	19.9	89	3	0.2	2	4
24/07/2015	01	6	37	0.1	215	19.8	87	3	0.2	2	4
24/07/2015	02	6	31	0.1	247	19.3	88	3	0.2	2	4
24/07/2015	03	6	30	0.1	242	18.8	89	3	0.2	2	4
24/07/2015	04	6	24	0.4	221	18.2	91	3	0.2	2	5
24/07/2015	05	6	21	0.1	244	17.9	92	3	0.2	2	4
24/07/2015	06	6	19	0.1	201	17.9	90	3	0.2	2	4
24/07/2015	07	9	23	0.1	95	21.2	73	3	0.2	2	8
24/07/2015	08	9	33	0.2	94	24	61	3	0.2	2	8
24/07/2015	09	6	52	0.2	52	26.3	51	5	0.2	2	5
24/07/2015	10	6	74	0.5	86	29.1	41	3	0.2	2	5
24/07/2015	11	6	97	1.2	92	30.8	35	3	0.1	2	5
24/07/2015	12	19	116	1	96	30.4	45	3	0.1	2	18
24/07/2015	13	15	125	1	87	28	59	3	0.1	2	13
24/07/2015	14	13	140	1	103	27.5	60	3	0.2	2	12
24/07/2015	15	9	138	1.2	101	27.2	60	3	0.2	2	8
24/07/2015	16	11	138	1.3	105	27.6	60	3	0.2	2	11
24/07/2015	17	9	129	2.1	103	26.9	58	3	0.2	2	8
24/07/2015	18	8	131	1.3	127	25.6	61	3	0.3	2	7
24/07/2015	19	7	116	0.2	234	24.9	64	3	0.3	2	7
24/07/2015	20	6	100	0.1	257	23.3	70	3	0.3	2	6
24/07/2015	21	6	86	0.3	257	21.9	76	3	0.3	2	6
24/07/2015	22	6	80	0.2	239	21.2	79	3	0.2	2	5
24/07/2015	23	6	69	0.2	239	20.5	82	3	0.2	2	4
25/07/2015	00	7	57	0.2	235	19.8		3	0.2	2	7
25/07/2015	01	7	50	0.2	248	19.3		3	0.2	2	6
25/07/2015	02	7	44	0.2	288	18.7		3	0.2	2	7
25/07/2015	03	7	45	0.1	244	18.6	80	3	0.2	2	6
25/07/2015	04	7	48	0.1	238	18.7	75	3	0.2	2	6
25/07/2015	05	7	49	0.1	236	18.6	73	3	0.2	2	6
25/07/2015	06	7	46	0.1	249	18.9	73	3	0.2	2	6
25/07/2015	07	7	44	0.1	31	22.1	61	3	0.2	2	7
25/07/2015	08	7	50	0.1	39	23.8	54	3	0.2	2	6
25/07/2015	09	8	59	0.2	56	25.2	49	3	0.1	2	7
25/07/2015	10	9	79	0.6	89	27.1	40	3	0.2	2	8
25/07/2015	11	7	92	0.8	80	28	37	3	0.1	2	6
25/07/2015	12	7	100	1	99	28.4	36	3	0.1	2	6
25/07/2015	13	10	109	1.9	112	27.7	38	5	0.1	2	9
25/07/2015	14	12	111	2.1	109	27.9	41	6	0.1	2	11
25/07/2015	15	10	104	1.6	108	28.2	40	3	0.1	2	9
25/07/2015	16	8	98	1.5	112	27.7	40	3	0.1	2	8
25/07/2015	17	9	95	1.5	107	26	48	3	0.1	2	8
25/07/2015	18	7	91	1.4	127	24	60	3	0.1	2	7
25/07/2015	19	7	80	1.3	145	22.8	72	3	0.2	2	6
25/07/2015	20	7	70	0.7	116	22.1	78	3	0.2	2	6
25/07/2015	21	6	67	0.4	128	21.5	82	3	0.2	2	6
25/07/2015	22	7	61	0.1	151	20.8	85	3	0.2	2	6
25/07/2015	23	6	43	0.1	260	20.1	90	3	0.2	2	5
26/07/2015	00	6	33	0.1	241	19.6		3	0.2	2	4
26/07/2015	01	6	24	0.1	285	19.1		3	0.2	2	4
26/07/2015	02	6	21	0.1	220	18.6		3	0.3	2	4
26/07/2015	03	6	15	0.1	224	18.1		3	0.2	2	4
26/07/2015	04	6	14	0.1	218	17.9		3	0.2	2	4
26/07/2015	05	6	14	0.1	232	18.3	91	3	0.2	2	4
26/07/2015	06	6	11	0.2	207	18.1	91	3	0.2	2	4
26/07/2015	07	6	14	0.1	137	19.3	85	3	0.2	2	4
26/07/2015	08	8	23	0.2	61	22.4	71	3	0.3	2	6
26/07/2015	09	6	50	0.3	74	24.8	63	3	0.3	2	4
26/07/2015	10	6	70	0.6	107	25.9	59	3	0.2	2	4
26/07/2015	11	6	84	1.3	158	27.5	52	3	0.2	2	5
26/07/2015	12	6	86	1.4	168	28.7	48	3	0.1	2	4
26/07/2015	13	6	92	1.1	147	29.6	47	3	0.1	2	5
26/07/2015	14	8	99	1.9	123	29.3	53	3	0.1	2	7
26/07/2015	15	7	96	1.7	108	28.9	58	3	0.1	2	7
26/07/2015	16	7	91	1.7	118	28.3	61	3	0.1	2	6
26/07/2015	17	6	92	2.5	111	26	70	3	0.1	2	5
26/07/2015	18	6	86	1.6	129	24.5	76	3	0.1	2	4
26/07/2015	19	6	76	1.1	129	23.7	78	3	0.2	2	4
26/07/2015	20	7	74	0.6	136	23.2	78	3	0.2	2	5
26/07/2015	21	6	67	0.3	55	23	79	3	0.2	2	4
26/07/2015	22	6	49	0.1	350	22.4	86	3	0.1	2	4
26/07/2015	23	6	42	0.1	262	21.4		3	0.3	2	4
27/07/2015	00	6	36	0.1	233	20.7		3	0.3	2	4
27/07/2015	01	6	29	0.2	223	20.1	92	3	0.3	2	4
27/07/2015	02	6	30	0.1	250	20.1	92	3	0.3	2	4
27/07/2015	03	6	31	0.1	231	19.9	93	3	0.3	2	4
27/07/2015	04	6	32	0.2	241	19.8	92	3	0.2	2	4
27/07/2015	05	6	30	0.2	215	19.5	91	3	0.2	2	4
27/07/2015	06	6	31	0.1	215	19.7	86	3	0.3	2	4
27/07/2015	07	7	37	0.1	86	23.5	62	3	0.3	2	5
27/07/2015	08	8	45	0.2	109	26.4	48	3	0.2	2	8
27/07/2015	09	6	53	0.3	63	29.1	39	3	0.2	2	5
27/07/2015	10	7	64	0.6	46	30.7	32	3	0.1	2	5
27/07/2015	11	11	80	0.9	70	31.6	39	3	0.1	2	10
27/07/2015	12	18	106	1.1	71	29.9	52	3	0.1	2	16
27/07/2015	13	14	109	1.4	97	29.8	54	3	0.1	2	11
27/07/2015	14	13	106	1.5	107	29.6	53	3	0.1	2	10
27/07/2015	15	13	110	1.3	108	29.7	50	3	0.1	2	11
27/07/2015	16	12	115	1.3	109	29.3	48	3	0.1	2	10
