FECHA	HORA	SO2	NO	NO2	NOx	O3	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.
		�g/m�	�g/m�	�g/m�	�g/m�	�g/m�	m/s	grados	�C	% H.R.	mb	W/m�	l/m�
31/01/2016	04	3	2	4	6	47	1.3	307	10	67	1004	0	0
31/01/2016	05	3	2	4	6	50	1.8	332	10.7	61	1004	0	0
31/01/2016	06	3	2	4	6	64	2.4	1	14.4	37	1004	0	0
31/01/2016	07	3	2	4	6	55	1.4	325	13	45	1005	0	0
31/01/2016	08	3	2	4	6	64	2.3	325	14.8	37	1006	8	0
31/01/2016	09	3	2	4	6	60	1.8	325	16.2	42	1007	78	0
31/01/2016	10	3	2	5	6	56	1.5	326	17.4	44	1007	169	0
31/01/2016	11	3	2	4	6	59	1.3	326	18.5	45	1007	194	0
31/01/2016	12	3	2	4	6	60	0.9	271	19.7	44	1006	309	0
31/01/2016	13	5	2	15	16	58	2.3	180	20.9	42	1005	580	0
31/01/2016	14	4	2	4	6	60	1.5	145	20.7	43	1005	445	0
31/01/2016	15	4	2	4	6	66	0.1	178	22.9	37	1005	295	0
31/01/2016	16	5				56	0.5	149	22.5	41	1004	221	0
31/01/2016	17	6				43	0.2	142	21.6	46	1005	66	0
31/01/2016	18	5				29	0.5	311	19.7	56	1006	7	0
31/01/2016	19	4				27	1.2	317	18	64	1006	0	0
31/01/2016	20	3	2	5	6	48	1.7	299	19.1	55	1007	0	0
31/01/2016	21	5	2	4	6	55	2	299	19.5	53	1007	0	0
31/01/2016	22	5	2	4	6	58	2.1	301	19.5	50	1007	0	0
31/01/2016	23	4	2	4	6	61	2.3	311	19.2	49	1007	0	0
01/02/2016	00	5	2	4	6	65	2.7	308	19.3	46	1007	0	0
01/02/2016	01	5	2	4	6	64	2.7	307	18.8	48	1007	0	0
01/02/2016	02	4	2	4	6	62	2	315	18.2	49	1007	0	0
01/02/2016	03	5	3	4	6	61	2	318	17	52	1008	0	0
01/02/2016	04	4	4	4	6	61	2.2	319	16.5	53	1008	0	0
01/02/2016	05	4	5	4	6	64	2.2	315	16.6	52	1008	0	0
01/02/2016	06	5	5	4	6	60	2.4	319	16.1	55	1007	0	0
01/02/2016	07	5	4	5	8	58	1.7	316	16.2	56	1007	0	0
01/02/2016	08	5	3	15	17	48	1.6	326	16.1	56	1008	5	0
01/02/2016	09	3	3	12	15	50	1.5	317	16.7	55	1008	136	0
01/02/2016	10	3	3	8	10	54	1.2	325	18.4	49	1009	349	0
01/02/2016	11	3	3	6	8	58	1.3	323	20.2	44	1008	487	0
01/02/2016	12	3	2	4	6	62	0.5	53	22.1	37	1008	561	0
01/02/2016	13	3	2	6	8	64	0.8	150	23.1	34	1007	581	0
01/02/2016	14	5				62	2	158	22.4	37	1007	550	0
01/02/2016	15	4				62	2.1	136	22.5	37	1006	455	0
01/02/2016	16	4	2	21	23	61	2.4	134	21.6	39	1006	320	0
01/02/2016	17	4	2	17	18	63	2.1	131	20.2	42	1006	168	0
01/02/2016	18	4				61	0.8	155	17.8	53	1006	11	0
01/02/2016	19	3				34	0.9	319	16.1	61	1007	0	0
01/02/2016	20	4				30	0.6	265	13.9	71	1008	0	0
01/02/2016	21	5				28	0.3	276	13.3	73	1007	0	0
01/02/2016	22	5				38	1	308	13.7	70	1007	0	0
01/02/2016	23	5				44	1.1	299	14.2	68	1007	0	0
02/02/2016	00	6				45	1	311	13.9	69	1007	0	0
02/02/2016	01	6				48	2.1	320	14.5	66	1006	0	0
02/02/2016	02	6	2	10	11	46	2.1	318	14.6	65	1006	0	0
02/02/2016	03	6	2	4	6	44	1.8	333	14.1	68	1005	0	0
02/02/2016	04	6	2	5	6	43	1.6	326	13.9	67	1005	0	0
02/02/2016	05	5	2	7	9	43	2.1	326	13.8	67	1005	0	0
02/02/2016	06	6	2	4	6	40	1.3	334	13.1	68	1004	0	0
02/02/2016	07	5	4	17	21	28	0.6	279	11.2	79	1004	0	0
02/02/2016	08	4	3	25	28	24	0.5	274	10.9	81	1004	8	0
02/02/2016	09	4	2	19	19	30	0.3	269	13	72	1004	135	0
02/02/2016	10	3	2	11	12	38	0.4	320	15.8	57	1005	343	0
02/02/2016	11	3	2	12	13	46	0.1	1	18.7	45	1005	486	0
02/02/2016	12	11				50	0.6	163	20	43	1005	564	0
02/02/2016	13	12	2	27	27	53	1.2	135	19.9	48	1004	485	0
02/02/2016	14	12				59	1.3	157	19.8	54	1003	446	0
02/02/2016	15	6				55	1.4	151	19.1	55	1002	391	0
02/02/2016	16	6				59	1.2	150	18.7	57	1002	272	0
02/02/2016	17	5				61	0.8	154	17.7	64	1002	109	0
02/02/2016	18	4				45	0.1	154	16.2	74	1003	16	0
02/02/2016	19	4	2	35	35	24	0.3	224	14	84	1003	0	0
02/02/2016	20	4				17	0.4	278	12.5	87	1003	0	0
02/02/2016	21	3	2	26	26	18	0.2	283	11.9	89	1003	0	0
02/02/2016	22	3				25	0.7	290	12.4	88	1003	0	0
02/02/2016	23	3				31	1.5	285	13.2	83	1003	0	0
03/02/2016	00	3	3	22	24	25	0.5	15	13	85	1003	0	0
03/02/2016	01	3	4	19	23	28	0.9	307	13.1	84	1003	0	0
03/02/2016	02	3	3	15	17	32	0.2	337	12.9	85	1002	0	0
03/02/2016	03	3	2	14	15	27	0.1	329	12.3	86	1002	0	0
03/02/2016	04	3	3	9	12	26	0.1	297	11.6	90	1002	0	0
03/02/2016	05	3	3	8	11	31	1	305	12.1	86	1002	0	0
03/02/2016	06	3	2	5	7	38	1.9	318	13.3	63	1002	0	0
03/02/2016	07	3	2	9	11	36	1.4	316	12.6	66	1002	0	0
03/02/2016	08	3	4	20	24	33	1.4	307	12.8	66	1002	9	0
03/02/2016	09	4	3	18	22	37	1.3	323	13.9	63	1003	105	0
03/02/2016	10	6	6	16	22	44	0.2	235	16.4	58	1004	298	0
03/02/2016	11	5	2	6	8	58	0.2	330	19.2	45	1004	434	0
03/02/2016	12	5	2	4	6	64	0.7	53	20.2	39	1004	495	0
03/02/2016	13	6	2	6	7	67	0.4	89	21.4	33	1004	583	0
03/02/2016	14	6	2	4	6	68	0.8	215	22.2	29	1003	532	0
03/02/2016	15	7				66	1.3	159	21.9	34	1003	440	0
03/02/2016	16	7	2	8	10	69	1.4	161	21.7	26	1003	300	0
03/02/2016	17	6	2	5	6	67	0.8	212	20.3	32	1004	110	0
03/02/2016	18	5	2	5	6	74	1.7	305	18.6	26	1005	17	0
03/02/2016	19	4				75	1.4	295	16.9	28	1006	0	0
03/02/2016	20	4				77	2.7	315	16	30	1007	0	0
03/02/2016	21	3	2	6	6	81	2.8	317	15.6	29	1008	0	0
03/02/2016	22	3	2	4	6	80	2.8	319	14.7	31	1008	0	0
03/02/2016	23	3	2	4	6	79	3.1	322	14.1	33	1009	0	0
04/02/2016	00	3	2	4	6	80	2.6	322	13.8	32	1009	0	0
04/02/2016	01	3	2	4	6	77	2.1	314	12.9	36	1010	0	0
04/02/2016	02	3	3	4	6	79	2.4	313	12.7	37	1010	0	0
04/02/2016	03	3	2	4	6	77	2.2	317	12.1	38	1010	0	0
04/02/2016	04	3	2	4	6	77	2.1	326	11.7	37	1010	0	0
04/02/2016	05	3	2	6	7	75	1.6	342	11.3	36	1010	0	0
04/02/2016	06	3	2	4	6	72	1.5	332	10.8	36	1010	0	0
04/02/2016	07	3	2	4	6	68	1.6	334	10.5	37	1011	0	0
04/02/2016	08	3				55	1.8	328	10.2	39	1011	6	0
04/02/2016	09	3				61	1	335	11.2	38	1011	141	0
04/02/2016	10	4	2	4	6	70	1.3	334	13	34	1012	364	0
04/02/2016	11	4				74	1.4	4	14.9	28	1014	508	0
04/02/2016	12	5	2	8	9	77	0.7	68	16.6	24	1013	591	0
04/02/2016	13	5				76	1.2	161	17.4	23	1012	610	0
04/02/2016	14	4				75	1.7	159	17.4	27	1011	578	0
04/02/2016	15	5	2	36	37	63	2.3	153	17.1	29	1010	485	0
04/02/2016	16	5				73	1.9	157	16.9	28	1010	347	0
04/02/2016	17	4				76	1.8	151	16.2	32	1010	190	0
04/02/2016	18	4				62	1.6	145	13.8	60	1010	14	0
04/02/2016	19	4	2	46	46	37	0.5	282	11.5	69	1011	0	0
04/02/2016	20	4				34	1	286	10.6	67	1011	0	0
04/02/2016	21	3	4	28	31	34	0.7	268	9	72	1011	0	0
04/02/2016	22	4	6	21	27	47	1.3	313	9.9	66	1010	0	0
04/02/2016	23	3	3	14	17	48	0.2	274	9.2	69	1010	0	0
05/02/2016	00	3	2	11	11	50	0.9	320	9.1	69	1009	0	0
05/02/2016	01	3	2	5	7	58	2	324	9.8	65	1008	0	0
05/02/2016	02	3	2	4	6	59	2.3	333	9.8	62	1007	0	0
05/02/2016	03	3	2	4	6	55	2.3	324	9.7	59	1007	0	0
05/02/2016	04	3	2	4	6	53	2.1	315	9.8	55	1006	0	0
05/02/2016	05	4	2	4	6	55	2	321	9.5	57	1005	0	0
05/02/2016	06	3	2	4	6	55	2.2	317	9.4	56	1005	0	0
05/02/2016	07	3	2	4	6	55	2.1	323	9.4	56	1004	0	0
05/02/2016	08	3	2	7	8	47	1.9	327	9	58	1004	8	0
05/02/2016	09	3	2	5	7	53	1.9	323	10.1	55	1004	131	0
05/02/2016	10	3	2	4	6	54	1.1	339	12.5	46	1005	356	0
05/02/2016	11	3	2	8	10	65	0.2	88	14.9	41	1006	450	0
05/02/2016	12	5	11	33	44	65	1.1	143	16.1	50	1006	566	0
05/02/2016	13	5	22	44	66	63	1.5	138	17.5	45	1005	601	0
05/02/2016	14	4	6	34	40	63	1.8	147	17.8	48	1003	441	0
05/02/2016	15	3	4	33	37	62	1.8	147	17.4	48	1003	303	0
05/02/2016	16	3	3	30	33	66	1.9	142	16.7	52	1003	201	0
05/02/2016	17	4	4	31	35	64	1.2	122	16	57	1003	104	0
05/02/2016	18	7	7	64	71	41	0.1	61	14.8	66	1003	16	0
05/02/2016	19	4	7	48	54	43	0.1	340	13.5	73	1003	0	0
05/02/2016	20	3				27	1	275	11.3	81	1003	0	0
05/02/2016	21	4	2	32	33	30	1	292	10.7	82	1003	0	0
05/02/2016	22	5	2	26	27	34	0.4	284	11.1	80	1002	0	0
05/02/2016	23	5	3	27	28	43	0.7	336	11.7	78	1002	0	0
06/02/2016	00	4	2	21	23	46	0.8	325	11.8	78	1001	0	0
06/02/2016	01	5	2	20	22	46	1.2	338	11.7	78	1001	0	0
06/02/2016	02	4	2	16	18	44	1	319	11.2	79	1000	0	0
06/02/2016	03	5	3	13	15	43	0.4	335	10.9	79	1000	0	0
06/02/2016	04	5	2	6	7	37	0.1	316	9.9	83	1000	0	0
06/02/2016	05	4	2	6	8	41	0.3	301	9.8	84	999	0	0
06/02/2016	06	4	3	12	14	42	0.8	302	9.7	83	999	0	0
06/02/2016	07	4	4	11	14	44	1.1	307	9.9	79	999	0	0
06/02/2016	08	5	4	15	19	46	1.4	324	10.1	77	999	7	0
06/02/2016	09	5	4	15	19	44	1.8	326	10.6	71	999	88	0
06/02/2016	10	6	5	15	20	50	1.6	325	12.6	63	1000	271	0
06/02/2016	11	6	2	13	15	66	0.2	45	15.1	59	1000	450	0
06/02/2016	12	13	3	30	33	66	0.3	106	16.4	57	999	426	0
06/02/2016	13	10	2	18	19	74	0.8	155	17.3	56	998	591	0
06/02/2016	14	9	2	13	13	79	1.5	145	18	57	996	572	0
06/02/2016	15	8	2	9	9	79	1.6	145	17.5	61	996	410	0
06/02/2016	16	7	2	7	8	79	1.6	138	17.1	60	995	305	0
06/02/2016	17	8	2	19	20	63	1.2	140	16.5	61	995	134	0
06/02/2016	18	6	2	20	21	57	0.2	155	14.9	69	994	10	0
06/02/2016	19	6	2	37	38	32	0.1	278	13.1	79	994	0	0
06/02/2016	20	5				27	0.1	321	12.6	81	993	0	0
06/02/2016	21	3	4	41	45	24	0.1	331	11.9	84	993	0	0
06/02/2016	22	3	4	41	45	20	0.3	318	11.6	85	992	0	0
06/02/2016	23	3	2	46	48	22	0.3	359	12.9	80	991	0	0
07/02/2016	00	3	2	40	42	35	1.4	183	15.3	69	991	0	0
07/02/2016	01	3	2	4	6	73	1.6	235	19.1	51	989	0	0
07/02/2016	02	3	2	4	6	76	3.1	242	19.1	47	987	0	0
07/02/2016	03	3	2	4	6	82	3.9	264	19	42	987	0	0
07/02/2016	04	3	2	4	6	81	3.1	269	18.8	45	986	0	0
07/02/2016	05	3	2	4	6	81	3	303	17.2	52	986	0	0
07/02/2016	06	3	2	4	6	93	5.4	325	13.1	59	988	0	0.2
07/02/2016	07	3	2	4	6	89	3.9	313	12.6	58	987	0	0
07/02/2016	08	3	2	4	6	87	4.1	325	13.4	46	988	5	0
07/02/2016	09	3	2	4	6	85	3.3	330	14.3	40	989	144	0
07/02/2016	10	3	2	4	6	84	3.4	328	15.1	37	990	372	0
07/02/2016	11	3	2	4	6	84	5.5	332	15.7	31	991	514	0
